id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
4be8c14d-1443-4925-af09-f3804b9f38c7,1050,CUSTOMER COMPANY 14 AG,VIRTUAL SERVER AT KF14,The virtual server at KF14 (hosting FileZilla Server) belongs to or is part of Customer Company 14 AG's environment (context of the customer's support request).,9.0,6,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
4fe66eb7-3a7b-4868-afa5-53da91b99f26,1051,CONTACT PERSON 16,FILEZILLA SERVER,Contact Person 16 reported problems accessing the FileZilla Server (asked who installed it and requested assistance with FTP access).,9.0,12,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
a82c2c32-013b-443b-9498-70dc63920318,1052,CONTACT PERSON 16,HELPDESK@CONSULTINGSAMPLECOMPANY.EXAMPLE,Contact Person 16 sent the initial support email to the Consulting Sample Company helpdesk email address requesting information about who installed the FileZilla Server and reporting FTP access issues; this is the inbound customer->helpdesk communication channel.,10.0,8,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
2103e7df-3e57-4738-b59e-2ae531f735c4,1053,EMPLOYEE 26,EMPLOYEE 27,"Employee 27 handled/owned the ticket for a period (assigned on 29.11.24 and set In Progress on 02.12.24) and subsequently the ticket was transferred to Employee 26, indicating a handover between these two staff members during ticket processing.",8.0,15,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
868c1c24-9c72-4360-94fc-850db0cc4464,1054,EMPLOYEE 16,BU CUSTOMER SERVICES RUN,Employee 16 forwarded the ticket to the responsible system engineer/department (BU Customer Services Run) as part of triage activities.,7.0,18,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
3af53933-b982-402a-87c7-88a49b02e61a,1055,"ADMIN, CRM",BU CUSTOMER SERVICES RUN,"Admin, CRM forwarded/assigned the ticket into BU Customer Services Run (assignment action recorded in the ticket system).",7.0,16,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
404615bb-ab63-4279-afe3-782cdff164cc,1056,BU CUSTOMER SERVICES RUN,NO-REPLY (SYSTEM ACCOUNT),Automated assignment/notification messages emitted by the ticket system (NO-REPLY) show actions assigning the ticket into BU Customer Services Run — linking the system account's automated output to the department assignment recorded in the log.,7.0,14,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
d626a86a-e6e2-4361-8353-e81a6d4b995d,1057,BU CUSTOMER SERVICES RUN,HELPDESK,Helpdesk (the intake/triage team) forwarded/assigned the incoming request into the BU Customer Services Run department for handling (ticket workflow handoff from firstline intake to the responsible internal operations team).,8.0,35,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
050a39ed-98ce-4f97-a486-b391a4020923,1058,HELPDESK,CONSULTING SAMPLE COMPANY,"Helpdesk is a functional team within or operated by Consulting Sample Company that handled initial intake, notifications, and triage for the ticket.",9.0,60,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
d4d0327a-5b1a-4671-9987-e33c87a4396c,1059,CONSULTING SAMPLE COMPANY,PORTAL – CONSULTINGSAMPLECOMPANY,The Consulting Sample Company portal is the ticketing system/service used by Consulting Sample Company to manage TI-1394201 and communicate status to the customer.,9.0,41,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
aa26fa64-3ea3-4d21-a1e4-ae27c508dca0,1060,CONSULTING SAMPLE COMPANY,CONSULTINGSAMPLECOMPANY.COM (DOMAIN / PORTAL DNS),Consulting Sample Company operates the portal and web presence at the consultingsamplecompany.com domain; the domain/portal hosts the ticketing interface customers use to view ticket status (portal <-> company ownership relationship).,9.0,38,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
a75683b6-66a4-4734-a026-33004467b25d,1061,FILEZILLA SERVER,VIRTUAL SERVER AT KF14,FileZilla Server is installed on the virtual server at KF14 — the application/service and its host infrastructure are colocated and directly related.,10.0,10,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
e5b3eee8-b45d-41ec-ba70-800e4e95fe6e,1062,FILEZILLA SERVER,FTP (FILE TRANSFER PROTOCOL),FileZilla Server provides FTP services (the subject of the access problems reported in the ticket).,10.0,8,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
fca47040-e631-46f7-9f1c-0a46cd1d82c2,1063,VIRTUAL SERVER AT KF14,KF14 (SITE/ENVIRONMENT),The virtual server resides in the KF14 site/environment referenced in the ticket title and is part of that customer environment.,9.0,4,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
3d3940b3-e78a-4ab7-ba7e-c2770b5d862d,1064,PORTAL – CONSULTINGSAMPLECOMPANY,CONTACTPERSON16@CUSTOMERCOMPANY14.EXAMPLE,The reporter's email address (ContactPerson16@CustomerCompany14.example) is reflected in ticket metadata and notifications visible in the Consulting Sample Company portal — the portal records and links the customer's email as the contact for the ticket.,8.0,5,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
eb5e6355-e7bb-4cd5-9c82-288e4e1a4b4e,1065,PORTAL – CONSULTINGSAMPLECOMPANY,HELPDESK@CONSULTINGSAMPLECOMPANY.EXAMPLE,The helpdesk email address is the ingestion point for incoming support emails and is used to create and update the ticket in the Consulting Sample Company portal (email-to-ticket flow / notification channel).,9.0,7,['9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95']
5b8f2b99-f90c-4da7-b084-7832f8448892,1066,TI-1394201,EMPLOYEE 28,EMPLOYEE 28 executed later change control activity recorded against the ticket: decommissioning of external FTP access and removal of the firewall policy.,8.0,19,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
9c25ad17-23a6-4e16-86bd-69c4c83c1a95,1067,TI-1394201,CONSULTING SAMPLE COMPANY AG,Consulting Sample Company AG (Helpdesk) is the support organization handling the ticket and authored the closure communication.,9.0,24,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
aac706bb-8465-4ecd-9928-05516b7e03fb,1068,TI-1394201,"APPLICATIONUSER, CRM DEVELOPMENT","The ApplicationUser system identity scheduled the ticket for follow-up (automation/system-driven ticket activity logged against TI-1394201).
The ApplicationUser (CRM Development) account recorded an automated action scheduling the ticket for 02.12 — indicates a system interaction with the ticket lifecycle.
The ApplicationUser/CRM Development service account scheduled follow-up activity for TI-1394201 in the CRM system (logged action ""Ticket scheduled for 02.12"").",13.0,19,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
4caf0ea0-0cfd-4cac-a658-59eb3cc12d46,1069,TI-1394201,NO-REPLY,NO-REPLY acted as the automated message sender in ticket-related emails/notifications (assignment/transfer messages referencing TI-1394201).,9.0,21,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
7f5c08f9-7384-4935-8df7-96311574ae3f,1070,TI-1394201,CRM WEB,"The ticket was created, assigned and managed via the CRM web application (entries explicitly show ""Admin, CRM WEB"" and other CRM web actions against TI-1394201).",9.0,20,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
b17a0aee-88a6-4985-8a2d-da673c7f1000,1071,TI-1394201,SURVEY PORTAL,The survey/feedback link provided in the ticket closure is associated with the completed ticket TI-1394201 to collect customer feedback on the handling/resolution.,6.0,18,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
148a22b2-e09e-4c81-b25a-985159670732,1072,CUSTOMER COMPANY 14 AG,KF14 (SITE),"KF14 is the specific customer site/location associated with Customer Company 14 AG (ticket context references ""virtual server at KF14"" and subjects named ""KF14: ..."").",9.0,5,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
f708ea30-dad9-4967-bcc1-30d407932f8a,1073,CONTACT PERSON 16,CUSTOMER WORKSTATION,Contact Person 16 represents the user impacted on the customer workstation where FTP client behavior was observed and tests were conducted.,7.0,10,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
2ce2bc11-0602-43e6-9a83-267ce74f2603,1074,EMPLOYEE 27,CUSTOMER WORKSTATION,EMPLOYEE 27 connected to and performed troubleshooting on the customer workstation (login tests and client-side checks).,9.0,16,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
5a4a38e0-f1fa-4554-848f-880313f72c5f,1075,EMPLOYEE 27,NO-REPLY,"NO-REPLY is shown in the same message header context as Employee 27 (e.g., ""NO-REPLY Employee 27"") and functioned as the sending identity for messages that referenced Employee 27's actions/assignments.",7.0,15,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
4dcfb168-4c4d-4fa8-951e-8855ddbdcac8,1076,EMPLOYEE 26,NO-REPLY,"NO-REPLY is shown in assignment messages that coincide with Employee 26 receiving the ticket assignment (e.g., ""NO-REPLY Employee 26""), indicating the automated sender notified Employee 26 of assignment actions.",7.0,8,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
db573b0d-8f53-4e7c-b532-a97ec9e12344,1077,EMPLOYEE 28,FIREWALL POLICY,EMPLOYEE 28 removed the firewall policy (action recorded 17.12.24) as part of decommissioning external FTP access for the site.,9.0,4,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
4ed5c627-4c84-4138-af92-000aff1cff9e,1078,"ADMIN, CRM",CRM WEB,"CRM web was the context in which the Admin, CRM actor created and assigned the ticket (the ""Admin, CRM WEB"" entries indicate Admin acted within CRM web).
The ""Admin, CRM"" actor authored/created the ticket within the CRM web application—shows direct interaction between the administrative CRM identity and the CRM web system.",18.0,7,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
9cf50d47-a400-40d5-b795-ed35f1de2212,1079,"APPLICATIONUSER, CRM DEVELOPMENT",CRM WEB,"The ApplicationUser/CRM Development system identity performed automated/scheduled actions within the CRM web application (scheduled the ticket for 02.12), indicating the service account integrates with CRM web.",8.0,5,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
2b027967-1557-4864-bd84-cd56a856eea0,1080,CONSULTING SAMPLE COMPANY AG,HELPDESK,The Helpdesk function is part of Consulting Sample Company AG and is the customer-facing support unit referenced in the ticket closure signature and communications.,9.0,30,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
a100be0e-e9a6-49af-a2c1-c836c6f4f020,1081,CONSULTING SAMPLE COMPANY AG,HELPDESK@CONSULTINGSAMPLECOMPANY.EXAMPLE,The helpdesk email address belongs to and is the communication channel for Consulting Sample Company AG; used in the closure signature for customer contact.,10.0,10,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
5e148c5f-3ad6-4666-87b7-c7907ecba917,1082,CONSULTING SAMPLE COMPANY AG,CONSULTING SAMPLE COMPANY WEBSITE,The referenced website/URL is the public/customer portal presence of Consulting Sample Company AG and is used in ticket communications and feedback flows.,9.0,8,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
fff065fe-a3f0-4b65-9343-837e09328373,1083,KF14AZEDI01,FILEZILLA SERVER,FileZilla Server is installed on the KF14azedi01 virtual server (FileZilla was the application under question for that VM).,10.0,10,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
5eedada2-d6eb-4c8e-b44f-93c1c5576b64,1084,KF14AZEDI01,10.10.10.10:21,The KF14azedi01 VM is associated with the FTP network endpoint 10.10.10.10 on port 21 used in troubleshooting and connectivity checks.,9.0,5,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
10844d09-75bf-4041-8150-673f77ea8f0a,1085,KF14AZEDI01,KF14 (SITE),"The virtual server KF14azedi01 is hosted at the KF14 site (server identified in troubleshooting as ""Server: KF14azedi01"" and referenced as the VM at KF14).",10.0,5,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
b0a56cda-ee3c-4ce1-bc2a-65e0f64ffe86,1086,FILEZILLA SERVER,FTP,FileZilla Server provides the FTP service that was experiencing access issues; settings/site configuration were inspected during investigation.,10.0,9,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
584a03bd-d133-40f5-8b66-22c09b7b566f,1087,FILEZILLA SERVER,CORE TEAM,The Core Team checked FTP settings and FileZilla site settings on the server as part of the deeper technical analysis.,8.0,8,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
bb682869-64ea-4e06-98b5-da2faf861c66,1088,FILEZILLA SERVER,CT_001680,The service/account Ct_001680 was used to authenticate against the FileZilla Server FTP service during login tests; the account is therefore related to the server-side authentication configuration.,8.0,9,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
c3a7f729-9929-41d2-8aa2-956c20ade6af,1089,FTP,CUSTOMER WORKSTATION,Login tests to the FTP service were performed from the customer workstation to validate access and credentials.,8.0,7,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
405926f3-5fed-4d1e-8f28-10e85b69bfd5,1090,SFTP,CUSTOMER WORKSTATION,SFTP login tests were attempted from the customer workstation as part of the diagnostic checklist.,7.0,6,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
b6c2df25-32d8-42d4-ae42-8ac9d2ec4edd,1091,WINSCP,CUSTOMER WORKSTATION,WinSCP was used on the customer workstation to perform login tests against the FTP/SFTP service during troubleshooting.,8.0,6,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
242effbe-02c4-482b-837c-fd66c79168bc,1092,10.10.10.10:21,CT_001680,"The FTP login tests used the username Ct_001680 when connecting to the network endpoint 10.10.10.10:21, indicating this account was used for authentication attempts.",8.0,4,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
21c2530d-8fac-4f50-85af-78f08e5c5570,1093,FIREWALL,NETWORK TEAM,"The Network Team performed analysis of the firewall during troubleshooting, indicating the firewall was relevant to connectivity problems for the FTP service.",8.0,22,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
b38eec5e-aef2-4482-ab96-0d6bea341a1f,1094,FIREWALL,EXTERNAL FTP ACCESS,Firewall rules/policies controlled external FTP access; changing/removing firewall policies impacted whether the FTP service was externally reachable.,9.0,14,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
6150a810-094f-4e8e-9eeb-5687c4d5015b,1095,FIREWALL POLICY,EXTERNAL FTP ACCESS,The firewall policy object governed external FTP access; its removal resulted in decommissioning that external access.,9.0,4,['82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']
03b84f0d-a87f-4a8a-8316-23062f9ace62,1096,TI-722423,CUSTOMER COMPANY 11,The support ticket TI-722423 was opened on behalf of Customer Company 11 and concerns that company's Intune/NDES connector environment.,9.0,11,['c930b6d7a49b2a0c3498ab34029937696662a7056fbf0d57b18d74f97c11931e71cefd3751e53cf78fedeaf97827b5b8140d85775cb6719fecab0c5693dffa2f']
